transaction_id,payment_method,card_type,status
TXN006421,Credit Card,MasterCard,Failed
TXN006422,Credit Card,Visa,Pending
TXN006423,Debit Card,MasterCard,Pending
TXN006424,Crypto,None,Success
TXN006425,Credit Card,Visa,Failed
TXN006426,Crypto,None,Success
TXN006427,Debit Card,MasterCard,Pending
TXN006428,PayPal,None,Failed
TXN006429,Crypto,None,Failed
TXN006430,Debit Card,None,Pending
TXN006431,PayPal,None,Success
TXN006432,Debit Card,Visa,Failed
TXN006433,Crypto,None,Pending
TXN006434,Crypto,None,Failed
TXN006435,Bank Transfer,None,Pending
TXN006436,Debit Card,MasterCard,Pending
TXN006437,PayPal,None,Success
TXN006438,Credit Card,Visa,Failed
TXN006439,Credit Card,None,Pending
TXN006440,Bank Transfer,None,Failed
TXN006441,Bank Transfer,None,Pending
TXN006442,Credit Card,MasterCard,Pending
TXN006443,Crypto,None,Success
TXN006444,Debit Card,None,Success
TXN006445,Debit Card,Visa,Failed
TXN006446,PayPal,None,Pending
TXN006447,Credit Card,MasterCard,Success
TXN006448,Credit Card,Visa,Success
TXN006449,Bank Transfer,None,Failed
TXN006450,Credit Card,MasterCard,Pending
TXN006451,Crypto,None,Success
TXN006452,Credit Card,None,Success
TXN006453,Crypto,None,Success
TXN006454,Credit Card,None,Pending
TXN006455,Debit Card,Visa,Success
TXN006456,Debit Card,Visa,Failed
TXN006457,Bank Transfer,None,Pending
TXN006458,Debit Card,MasterCard,Pending
TXN006459,Credit Card,MasterCard,Pending
TXN006460,Debit Card,MasterCard,Pending
TXN006461,Bank Transfer,None,Success
TXN006462,Bank Transfer,None,Pending
TXN006463,Bank Transfer,None,Success
TXN006464,PayPal,None,Success
TXN006465,Credit Card,Visa,Pending
TXN006466,Bank Transfer,None,Failed
TXN006467,PayPal,None,Success
TXN006468,Bank Transfer,None,Failed
TXN006469,Crypto,None,Pending
TXN006470,PayPal,None,Pending
TXN006471,Bank Transfer,None,Success
TXN006472,Crypto,None,Success
TXN006473,PayPal,None,Pending
TXN006474,Credit Card,MasterCard,Failed
TXN006475,Crypto,None,Success
TXN006476,PayPal,None,Failed
TXN006477,Crypto,None,Failed
TXN006478,PayPal,None,Failed
TXN006479,Debit Card,None,Success
TXN006480,Debit Card,None,Success
TXN006481,Debit Card,None,Pending
TXN006482,Debit Card,Amex,Failed
TXN006483,Debit Card,Amex,Success
TXN006484,Debit Card,Visa,Failed
TXN006485,Credit Card,MasterCard,Failed
TXN006486,Bank Transfer,None,Success
TXN006487,Crypto,None,Success
TXN006488,PayPal,None,Pending
TXN006489,Debit Card,Amex,Success
TXN006490,Crypto,None,Pending
TXN006491,Credit Card,MasterCard,Failed
TXN006492,Debit Card,Amex,Failed
TXN006493,Credit Card,None,Success
TXN006494,PayPal,None,Pending
TXN006495,Bank Transfer,None,Pending
TXN006496,Debit Card,MasterCard,Success
TXN006497,Crypto,None,Failed
TXN006498,Crypto,None,Success
TXN006499,Credit Card,Amex,Failed
TXN006500,Debit Card,MasterCard,Failed
TXN006501,Credit Card,None,Pending
TXN006502,Debit Card,Amex,Failed
TXN006503,Bank Transfer,None,Pending
TXN006504,Credit Card,MasterCard,Pending
TXN006505,Credit Card,None,Success
TXN006506,PayPal,None,Success
TXN006507,PayPal,None,Pending
TXN006508,Debit Card,Amex,Failed
TXN006509,PayPal,None,Pending
TXN006510,Crypto,None,Success
TXN006511,Credit Card,Amex,Pending
TXN006512,Debit Card,Amex,Success
TXN006513,PayPal,None,Pending
TXN006514,Bank Transfer,None,Success
TXN006515,PayPal,None,Success
TXN006516,Credit Card,None,Success
TXN006517,Bank Transfer,None,Pending
TXN006518,Credit Card,MasterCard,Success
TXN006519,PayPal,None,Pending
TXN006520,Bank Transfer,None,Success
TXN006521,Crypto,None,Pending
TXN006522,Credit Card,None,Failed
TXN006523,Credit Card,MasterCard,Failed
TXN006524,PayPal,None,Failed
TXN006525,Credit Card,MasterCard,Pending
TXN006526,Debit Card,Amex,Failed
TXN006527,Bank Transfer,None,Failed
TXN006528,Debit Card,Visa,Success
TXN006529,Credit Card,None,Failed
TXN006530,PayPal,None,Success
TXN006531,Bank Transfer,None,Success
TXN006532,Bank Transfer,None,Failed
TXN006533,Debit Card,MasterCard,Failed
TXN006534,Crypto,None,Success
TXN006535,Crypto,None,Pending
TXN006536,Crypto,None,Success
TXN006537,Credit Card,None,Failed
TXN006538,Debit Card,Visa,Failed
TXN006539,PayPal,None,Failed
TXN006540,Crypto,None,Pending
TXN006541,PayPal,None,Success
TXN006542,Bank Transfer,None,Success
TXN006543,PayPal,None,Success
TXN006544,PayPal,None,Failed
TXN006545,Crypto,None,Pending
TXN006546,Bank Transfer,None,Pending
TXN006547,Debit Card,Visa,Success
TXN006548,Bank Transfer,None,Failed
TXN006549,Crypto,None,Success
TXN006550,Crypto,None,Failed
TXN006551,Credit Card,MasterCard,Failed
TXN006552,Bank Transfer,None,Success
TXN006553,PayPal,None,Failed
TXN006554,Crypto,None,Failed
TXN006555,PayPal,None,Failed
TXN006556,Crypto,None,Pending
TXN006557,PayPal,None,Pending
TXN006558,Crypto,None,Failed
TXN006559,Credit Card,None,Success
TXN006560,Credit Card,Visa,Success
TXN006561,Crypto,None,Success
TXN006562,PayPal,None,Pending
TXN006563,PayPal,None,Pending
TXN006564,Bank Transfer,None,Pending
TXN006565,Debit Card,Visa,Pending
TXN006566,Bank Transfer,None,Failed
TXN006567,Bank Transfer,None,Failed
TXN006568,Debit Card,None,Failed
TXN006569,Bank Transfer,None,Pending
TXN006570,Bank Transfer,None,Failed
TXN006571,Debit Card,None,Failed
TXN006572,Debit Card,Amex,Success
TXN006573,Debit Card,Amex,Failed
TXN006574,Bank Transfer,None,Success
TXN006575,Bank Transfer,None,Pending
TXN006576,PayPal,None,Failed
TXN006577,Credit Card,Visa,Pending
TXN006578,Credit Card,None,Success
TXN006579,PayPal,None,Pending
TXN006580,PayPal,None,Pending
TXN006581,Debit Card,Visa,Success
TXN006582,Bank Transfer,None,Failed
TXN006583,Crypto,None,Success
TXN006584,Bank Transfer,None,Failed
TXN006585,PayPal,None,Pending
TXN006586,Crypto,None,Success
TXN006587,Credit Card,Amex,Pending
TXN006588,PayPal,None,Failed
TXN006589,Crypto,None,Success
TXN006590,Debit Card,Visa,Failed
TXN006591,Credit Card,Amex,Pending
TXN006592,Debit Card,None,Success
TXN006593,Crypto,None,Success
TXN006594,Debit Card,Amex,Failed
TXN006595,Credit Card,Visa,Success
TXN006596,PayPal,None,Pending
TXN006597,PayPal,None,Failed
TXN006598,Debit Card,Amex,Failed
TXN006599,PayPal,None,Pending
TXN006600,Crypto,None,Success
TXN006601,Bank Transfer,None,Pending
TXN006602,Crypto,None,Failed
TXN006603,Credit Card,MasterCard,Success
TXN006604,Debit Card,Amex,Success
TXN006605,Crypto,None,Failed
TXN006606,Credit Card,None,Failed
TXN006607,PayPal,None,Failed
TXN006608,Bank Transfer,None,Failed
TXN006609,Credit Card,Visa,Failed
TXN006610,Bank Transfer,None,Failed
TXN006611,Debit Card,Amex,Success
TXN006612,PayPal,None,Success
TXN006613,Debit Card,Amex,Failed
TXN006614,Bank Transfer,None,Pending
TXN006615,Crypto,None,Failed
TXN006616,PayPal,None,Failed
TXN006617,Crypto,None,Failed
TXN006618,PayPal,None,Failed
TXN006619,Bank Transfer,None,Pending
TXN006620,Credit Card,Amex,Success
TXN006621,Bank Transfer,None,Pending
TXN006622,Debit Card,MasterCard,Failed
TXN006623,Bank Transfer,None,Failed
TXN006624,PayPal,None,Pending
TXN006625,PayPal,None,Pending
TXN006626,Bank Transfer,None,Failed
TXN006627,Bank Transfer,None,Failed
TXN006628,Bank Transfer,None,Failed
TXN006629,Bank Transfer,None,Pending
TXN006630,Crypto,None,Failed
TXN006631,Debit Card,None,Success
TXN006632,Crypto,None,Success
TXN006633,Debit Card,Amex,Success
TXN006634,Bank Transfer,None,Failed
TXN006635,PayPal,None,Success
TXN006636,Debit Card,Visa,Success
TXN006637,Bank Transfer,None,Success
TXN006638,Crypto,None,Failed
TXN006639,Debit Card,MasterCard,Success
TXN006640,Debit Card,Amex,Failed
TXN006641,Debit Card,Amex,Pending
TXN006642,Credit Card,None,Pending
TXN006643,Bank Transfer,None,Pending
TXN006644,Debit Card,Visa,Failed
TXN006645,Bank Transfer,None,Success
TXN006646,Debit Card,Visa,Failed
TXN006647,Debit Card,None,Success
TXN006648,PayPal,None,Pending
TXN006649,Debit Card,Visa,Failed
TXN006650,Credit Card,MasterCard,Pending
TXN006651,Crypto,None,Success
TXN006652,PayPal,None,Success
TXN006653,PayPal,None,Pending
TXN006654,Debit Card,Visa,Failed
TXN006655,Debit Card,None,Success
TXN006656,PayPal,None,Success
TXN006657,Bank Transfer,None,Success
TXN006658,Bank Transfer,None,Success
TXN006659,Debit Card,Visa,Success
TXN006660,Bank Transfer,None,Pending
TXN006661,Debit Card,MasterCard,Pending
TXN006662,PayPal,None,Failed
TXN006663,Crypto,None,Success
TXN006664,PayPal,None,Success
TXN006665,Debit Card,Amex,Success
TXN006666,Bank Transfer,None,Pending
TXN006667,Bank Transfer,None,Pending
TXN006668,Debit Card,MasterCard,Pending
TXN006669,PayPal,None,Pending
TXN006670,Crypto,None,Failed
TXN006671,Debit Card,None,Pending
TXN006672,Crypto,None,Failed
TXN006673,Debit Card,None,Pending
TXN006674,Crypto,None,Success
TXN006675,PayPal,None,Success
TXN006676,Credit Card,Visa,Pending
TXN006677,Credit Card,None,Failed
TXN006678,Bank Transfer,None,Success
TXN006679,Debit Card,Amex,Failed
TXN006680,PayPal,None,Failed
TXN006681,Debit Card,None,Success
TXN006682,PayPal,None,Success
TXN006683,Bank Transfer,None,Failed
TXN006684,Crypto,None,Success
TXN006685,Crypto,None,Pending
TXN006686,Crypto,None,Failed
TXN006687,Credit Card,None,Success
TXN006688,PayPal,None,Success
TXN006689,Credit Card,Amex,Failed
TXN006690,PayPal,None,Pending
TXN006691,Crypto,None,Pending
TXN006692,Credit Card,Visa,Success
TXN006693,Crypto,None,Failed
TXN006694,Bank Transfer,None,Pending
TXN006695,Debit Card,Amex,Pending
TXN006696,Credit Card,MasterCard,Success
TXN006697,Debit Card,MasterCard,Success
TXN006698,Debit Card,Amex,Pending
TXN006699,Crypto,None,Pending
TXN006700,Credit Card,Amex,Pending
TXN006701,Credit Card,None,Success
TXN006702,Crypto,None,Pending
TXN006703,Debit Card,None,Pending
TXN006704,Crypto,None,Pending
TXN006705,PayPal,None,Pending
TXN006706,Debit Card,Amex,Pending
TXN006707,Bank Transfer,None,Success
TXN006708,Bank Transfer,None,Pending
TXN006709,Debit Card,Visa,Pending
TXN006710,Bank Transfer,None,Success
TXN006711,Debit Card,None,Pending
TXN006712,Credit Card,Visa,Failed
TXN006713,Credit Card,None,Failed
TXN006714,PayPal,None,Pending
TXN006715,PayPal,None,Success
TXN006716,Credit Card,None,Pending
TXN006717,Crypto,None,Pending
TXN006718,PayPal,None,Failed
TXN006719,Credit Card,None,Failed
TXN006720,Bank Transfer,None,Success
TXN006721,Credit Card,MasterCard,Failed
TXN006722,Crypto,None,Failed
TXN006723,Credit Card,None,Failed
TXN006724,Credit Card,None,Success
TXN006725,Debit Card,Amex,Pending
TXN006726,Debit Card,MasterCard,Failed
TXN006727,Crypto,None,Pending
TXN006728,Bank Transfer,None,Failed
TXN006729,PayPal,None,Failed
TXN006730,Bank Transfer,None,Failed
TXN006731,Debit Card,Visa,Success
TXN006732,Crypto,None,Success
TXN006733,Debit Card,None,Pending
TXN006734,Crypto,None,Failed
TXN006735,Bank Transfer,None,Pending
TXN006736,Bank Transfer,None,Success
TXN006737,Crypto,None,Failed
TXN006738,Crypto,None,Success
TXN006739,PayPal,None,Pending
TXN006740,Credit Card,Visa,Success
TXN006741,PayPal,None,Pending
TXN006742,Crypto,None,Failed
TXN006743,Bank Transfer,None,Pending
TXN006744,Credit Card,Visa,Failed
TXN006745,Debit Card,Visa,Failed
TXN006746,Crypto,None,Pending
TXN006747,Credit Card,Visa,Failed
TXN006748,Bank Transfer,None,Pending
TXN006749,Bank Transfer,None,Failed
TXN006750,Credit Card,Amex,Failed
TXN006751,Debit Card,MasterCard,Failed
TXN006752,PayPal,None,Failed
TXN006753,PayPal,None,Failed
TXN006754,Debit Card,Amex,Success
TXN006755,Crypto,None,Pending
TXN006756,Bank Transfer,None,Pending
TXN006757,Credit Card,MasterCard,Failed
TXN006758,Debit Card,Amex,Success
TXN006759,Bank Transfer,None,Success
TXN006760,PayPal,None,Failed
TXN006761,Bank Transfer,None,Failed
TXN006762,Crypto,None,Pending
TXN006763,PayPal,None,Success
TXN006764,Credit Card,Amex,Success
TXN006765,Bank Transfer,None,Pending
TXN006766,Debit Card,Visa,Success
TXN006767,Credit Card,Visa,Pending
TXN006768,Debit Card,Visa,Pending
TXN006769,Crypto,None,Failed
TXN006770,Credit Card,None,Success
TXN006771,PayPal,None,Success
TXN006772,PayPal,None,Pending
TXN006773,Bank Transfer,None,Success
TXN006774,Credit Card,MasterCard,Failed
TXN006775,Crypto,None,Success
TXN006776,Crypto,None,Pending
TXN006777,PayPal,None,Pending
TXN006778,Bank Transfer,None,Pending
TXN006779,Bank Transfer,None,Failed
TXN006780,Credit Card,None,Failed
TXN006781,PayPal,None,Failed
TXN006782,PayPal,None,Pending
TXN006783,Crypto,None,Failed
TXN006784,PayPal,None,Pending
TXN006785,Credit Card,MasterCard,Failed
TXN006786,Bank Transfer,None,Success
TXN006787,Debit Card,MasterCard,Failed
TXN006788,PayPal,None,Failed
TXN006789,Debit Card,None,Failed
TXN006790,Credit Card,Visa,Pending
TXN006791,Bank Transfer,None,Success
TXN006792,Credit Card,Visa,Pending
TXN006793,Crypto,None,Pending
TXN006794,Debit Card,MasterCard,Success
TXN006795,Crypto,None,Success
TXN006796,Bank Transfer,None,Success
TXN006797,PayPal,None,Pending
TXN006798,Debit Card,None,Success
TXN006799,Crypto,None,Failed
TXN006800,Crypto,None,Success
TXN006801,Credit Card,Visa,Success
TXN006802,PayPal,None,Pending
TXN006803,PayPal,None,Pending
TXN006804,Credit Card,None,Failed
TXN006805,Bank Transfer,None,Success
TXN006806,Bank Transfer,None,Failed
TXN006807,PayPal,None,Success
TXN006808,PayPal,None,Pending
TXN006809,PayPal,None,Success
TXN006810,Credit Card,MasterCard,Pending
TXN006811,Debit Card,None,Failed
TXN006812,Bank Transfer,None,Pending
TXN006813,Bank Transfer,None,Failed
TXN006814,Bank Transfer,None,Pending
TXN006815,Crypto,None,Pending
TXN006816,Debit Card,None,Pending
TXN006817,Credit Card,MasterCard,Failed
TXN006818,Bank Transfer,None,Success
TXN006819,Debit Card,None,Pending
TXN006820,Credit Card,MasterCard,Pending
TXN006821,Bank Transfer,None,Failed
TXN006822,Crypto,None,Success
TXN006823,Crypto,None,Failed
TXN006824,Credit Card,Visa,Success
TXN006825,PayPal,None,Success
TXN006826,Debit Card,Amex,Pending
TXN006827,Debit Card,MasterCard,Success
TXN006828,PayPal,None,Failed
TXN006829,PayPal,None,Pending
TXN006830,PayPal,None,Success
TXN006831,PayPal,None,Failed
TXN006832,PayPal,None,Pending
TXN006833,Crypto,None,Failed
TXN006834,PayPal,None,Failed
TXN006835,Debit Card,Amex,Failed
TXN006836,Debit Card,MasterCard,Failed
TXN006837,Bank Transfer,None,Pending
TXN006838,Credit Card,Amex,Failed
TXN006839,Debit Card,None,Failed
TXN006840,Crypto,None,Success
TXN006841,Bank Transfer,None,Success
TXN006842,Crypto,None,Success
TXN006843,Debit Card,MasterCard,Failed
TXN006844,Bank Transfer,None,Failed
TXN006845,Debit Card,None,Failed
TXN006846,Credit Card,None,Success
TXN006847,Crypto,None,Success
TXN006848,Bank Transfer,None,Pending
TXN006849,Crypto,None,Pending
TXN006850,PayPal,None,Failed
TXN006851,Credit Card,None,Failed
TXN006852,Crypto,None,Success
TXN006853,Debit Card,Visa,Failed
TXN006854,Credit Card,Visa,Success
TXN006855,PayPal,None,Pending
TXN006856,Debit Card,None,Success
TXN006857,Debit Card,Amex,Pending
TXN006858,Credit Card,None,Pending
TXN006859,Debit Card,None,Failed
TXN006860,Credit Card,MasterCard,Pending
TXN006861,Bank Transfer,None,Pending
TXN006862,PayPal,None,Failed
TXN006863,Credit Card,None,Failed
TXN006864,PayPal,None,Pending
TXN006865,Crypto,None,Pending
TXN006866,Debit Card,Visa,Pending
TXN006867,Crypto,None,Failed
TXN006868,Crypto,None,Pending
TXN006869,PayPal,None,Success
TXN006870,Crypto,None,Failed
TXN006871,PayPal,None,Success
TXN006872,PayPal,None,Success
TXN006873,Credit Card,None,Pending
TXN006874,PayPal,None,Failed
TXN006875,Bank Transfer,None,Success
TXN006876,Debit Card,Amex,Failed
TXN006877,Credit Card,Visa,Failed
TXN006878,PayPal,None,Failed
TXN006879,Bank Transfer,None,Failed
TXN006880,Crypto,None,Failed
TXN006881,Credit Card,Amex,Success
TXN006882,Credit Card,MasterCard,Pending
TXN006883,Credit Card,None,Success
TXN006884,Credit Card,None,Success
TXN006885,Bank Transfer,None,Success
TXN006886,PayPal,None,Failed
TXN006887,Crypto,None,Failed
TXN006888,PayPal,None,Pending
TXN006889,PayPal,None,Failed
TXN006890,Debit Card,Amex,Success
TXN006891,Crypto,None,Pending
TXN006892,PayPal,None,Pending
TXN006893,Credit Card,Amex,Success
TXN006894,Debit Card,None,Failed
TXN006895,Crypto,None,Success
TXN006896,Debit Card,MasterCard,Pending
TXN006897,Crypto,None,Failed
TXN006898,Bank Transfer,None,Pending
TXN006899,PayPal,None,Pending
TXN006900,PayPal,None,Failed
TXN006901,Crypto,None,Pending
TXN006902,Bank Transfer,None,Pending
TXN006903,PayPal,None,Failed
TXN006904,Bank Transfer,None,Pending
TXN006905,PayPal,None,Pending
TXN006906,Debit Card,Amex,Success
TXN006907,Bank Transfer,None,Success
TXN006908,Debit Card,Visa,Pending
TXN006909,Debit Card,Amex,Pending
TXN006910,Debit Card,Visa,Failed
TXN006911,PayPal,None,Pending
TXN006912,Bank Transfer,None,Success
TXN006913,Debit Card,Visa,Failed
TXN006914,Crypto,None,Success
TXN006915,Credit Card,MasterCard,Failed
TXN006916,Credit Card,None,Pending
TXN006917,Credit Card,None,Pending
TXN006918,Credit Card,MasterCard,Success
TXN006919,Credit Card,Visa,Success
TXN006920,PayPal,None,Failed
TXN006921,Debit Card,Amex,Pending
TXN006922,Bank Transfer,None,Pending
TXN006923,PayPal,None,Pending
TXN006924,Debit Card,MasterCard,Pending
TXN006925,PayPal,None,Failed
TXN006926,Credit Card,Visa,Pending
TXN006927,PayPal,None,Success
TXN006928,Crypto,None,Success
TXN006929,Bank Transfer,None,Pending
TXN006930,Credit Card,Visa,Failed
TXN006931,Debit Card,MasterCard,Success
TXN006932,Credit Card,None,Success
TXN006933,Bank Transfer,None,Failed
TXN006934,Debit Card,Visa,Success
TXN006935,Debit Card,Amex,Pending
TXN006936,Crypto,None,Failed
TXN006937,Bank Transfer,None,Success
TXN006938,Bank Transfer,None,Pending
TXN006939,Bank Transfer,None,Success
TXN006940,PayPal,None,Failed
TXN006941,Bank Transfer,None,Success
TXN006942,Credit Card,Amex,Success
TXN006943,Bank Transfer,None,Failed
TXN006944,Bank Transfer,None,Pending
TXN006945,Credit Card,None,Failed
TXN006946,PayPal,None,Failed
TXN006947,Credit Card,Amex,Pending
TXN006948,Crypto,None,Failed
TXN006949,Credit Card,Amex,Failed
TXN006950,Credit Card,Visa,Pending
TXN006951,Debit Card,MasterCard,Failed
TXN006952,Bank Transfer,None,Failed
TXN006953,Credit Card,Visa,Success
TXN006954,Credit Card,None,Failed
TXN006955,PayPal,None,Failed
TXN006956,PayPal,None,Pending
TXN006957,PayPal,None,Failed
TXN006958,PayPal,None,Success
TXN006959,Debit Card,Amex,Pending
TXN006960,Bank Transfer,None,Pending
TXN006961,Debit Card,Amex,Success
TXN006962,Bank Transfer,None,Failed
TXN006963,Debit Card,MasterCard,Success
TXN006964,Debit Card,Visa,Success
TXN006965,Crypto,None,Failed
TXN006966,PayPal,None,Success
TXN006967,Credit Card,Visa,Pending
TXN006968,Debit Card,Amex,Success
TXN006969,Crypto,None,Failed
TXN006970,PayPal,None,Success
TXN006971,Bank Transfer,None,Failed
TXN006972,Credit Card,MasterCard,Failed
TXN006973,Crypto,None,Failed
TXN006974,Credit Card,Amex,Pending
TXN006975,Debit Card,MasterCard,Success
TXN006976,Debit Card,MasterCard,Failed
TXN006977,Bank Transfer,None,Pending
TXN006978,PayPal,None,Success
TXN006979,Credit Card,Visa,Success
TXN006980,Bank Transfer,None,Success
TXN006981,Debit Card,Amex,Pending
TXN006982,PayPal,None,Pending
TXN006983,Debit Card,Visa,Pending
TXN006984,Debit Card,Visa,Failed
TXN006985,Crypto,None,Success
TXN006986,PayPal,None,Pending
TXN006987,Credit Card,None,Pending
TXN006988,Credit Card,None,Failed
TXN006989,PayPal,None,Success
TXN006990,Credit Card,None,Success
TXN006991,Credit Card,Visa,Success
TXN006992,Crypto,None,Pending
TXN006993,Debit Card,MasterCard,Success
TXN006994,Credit Card,None,Pending
TXN006995,Bank Transfer,None,Pending
TXN006996,Credit Card,MasterCard,Failed
TXN006997,Debit Card,Amex,Failed
TXN006998,Bank Transfer,None,Success
TXN006999,PayPal,None,Failed
TXN007000,Credit Card,None,Failed
TXN007001,PayPal,None,Failed
TXN007002,Debit Card,Visa,Success
TXN007003,Bank Transfer,None,Pending
TXN007004,Debit Card,Amex,Failed
TXN007005,Bank Transfer,None,Success
TXN007006,Bank Transfer,None,Failed
TXN007007,PayPal,None,Failed
TXN007008,Crypto,None,Pending
TXN007009,PayPal,None,Pending
TXN007010,PayPal,None,Success
TXN007011,Credit Card,MasterCard,Pending
