transaction_id,user_id,product_id,amount,payment_method,status,timestamp
TXN004770,965,304,208.12,Debit Card,Failed,2024-01-04 07:30:00
TXN004771,343,423,208.12,Credit Card,Failed,2024-01-04 07:31:00
TXN004772,2527,484,208.12,Crypto,Pending,2024-01-04 07:32:00
TXN004773,4943,322,208.12,Debit Card,Success,2024-01-04 07:33:00
TXN004774,2025,6,208.12,Bank Transfer,Failed,2024-01-04 07:34:00
TXN004775,1922,117,208.12,Credit Card,Failed,2024-01-04 07:35:00
TXN004776,3006,433,208.12,Debit Card,Success,2024-01-04 07:36:00
TXN004777,3727,202,208.12,PayPal,Pending,2024-01-04 07:37:00
TXN004778,2273,421,208.12,Crypto,Success,2024-01-04 07:38:00
TXN004779,1890,362,208.12,PayPal,Success,2024-01-04 07:39:00
TXN004780,18,488,208.12,Credit Card,Failed,2024-01-04 07:40:00
TXN004781,1268,380,208.12,Debit Card,Failed,2024-01-04 07:41:00
TXN004782,2672,180,208.12,Credit Card,Pending,2024-01-04 07:42:00
TXN004783,3718,454,208.12,Credit Card,Pending,2024-01-04 07:43:00
TXN004784,634,216,208.12,Crypto,Success,2024-01-04 07:44:00
TXN004785,920,8,208.12,Debit Card,Success,2024-01-04 07:45:00
TXN004786,19,248,208.12,Credit Card,Success,2024-01-04 07:46:00
TXN004787,2846,277,208.12,Credit Card,Success,2024-01-04 07:47:00
TXN004788,3865,48,208.12,Crypto,Pending,2024-01-04 07:48:00
TXN004789,3450,396,208.12,Credit Card,Failed,2024-01-04 07:49:00
TXN004790,4696,38,208.12,Debit Card,Pending,2024-01-04 07:50:00
TXN004791,191,47,208.12,PayPal,Pending,2024-01-04 07:51:00
TXN004792,2959,253,208.12,PayPal,Pending,2024-01-04 07:52:00
TXN004793,3894,109,208.12,Debit Card,Success,2024-01-04 07:53:00
TXN004794,4571,460,208.12,Debit Card,Success,2024-01-04 07:54:00
TXN004795,4908,417,208.12,Bank Transfer,Success,2024-01-04 07:55:00
TXN004796,438,56,208.12,Bank Transfer,Pending,2024-01-04 07:56:00
TXN004797,2631,93,208.12,PayPal,Success,2024-01-04 07:57:00
TXN004798,4429,468,208.12,PayPal,Success,2024-01-04 07:58:00
TXN004799,3627,251,208.12,Bank Transfer,Pending,2024-01-04 07:59:00
TXN004800,819,304,208.12,Credit Card,Pending,2024-01-04 08:00:00
TXN004801,4803,468,208.12,Debit Card,Failed,2024-01-04 08:01:00
TXN004802,3699,317,208.12,Crypto,Failed,2024-01-04 08:02:00
TXN004803,434,48,208.12,Crypto,Pending,2024-01-04 08:03:00
TXN004804,4395,97,208.12,Credit Card,Failed,2024-01-04 08:04:00
TXN004805,4070,477,208.12,Credit Card,Success,2024-01-04 08:05:00
TXN004806,4352,234,208.12,Bank Transfer,Pending,2024-01-04 08:06:00
TXN004807,3356,429,208.12,Debit Card,Pending,2024-01-04 08:07:00
TXN004808,3057,50,208.12,Bank Transfer,Failed,2024-01-04 08:08:00
TXN004809,1481,291,208.12,Crypto,Pending,2024-01-04 08:09:00
TXN004810,3217,445,208.12,Credit Card,Failed,2024-01-04 08:10:00
TXN004811,767,37,208.12,Crypto,Pending,2024-01-04 08:11:00
TXN004812,2734,4,208.12,Bank Transfer,Failed,2024-01-04 08:12:00
TXN004813,3966,269,208.12,Crypto,Failed,2024-01-04 08:13:00
TXN004814,3272,303,208.12,Credit Card,Failed,2024-01-04 08:14:00
TXN004815,3744,59,208.12,Credit Card,Pending,2024-01-04 08:15:00
TXN004816,3788,282,208.12,Debit Card,Pending,2024-01-04 08:16:00
TXN004817,3121,158,208.12,Bank Transfer,Failed,2024-01-04 08:17:00
TXN004818,4165,477,208.12,Crypto,Failed,2024-01-04 08:18:00
TXN004819,4019,162,208.12,Credit Card,Success,2024-01-04 08:19:00
TXN004820,3620,100,208.12,Bank Transfer,Success,2024-01-04 08:20:00
TXN004821,4063,155,208.12,PayPal,Success,2024-01-04 08:21:00
TXN004822,1359,264,208.12,Credit Card,Success,2024-01-04 08:22:00
TXN004823,4951,487,208.12,Crypto,Failed,2024-01-04 08:23:00
TXN004824,4145,336,208.12,Debit Card,Pending,2024-01-04 08:24:00
TXN004825,4451,405,208.12,Credit Card,Pending,2024-01-04 08:25:00
TXN004826,1634,493,208.12,Crypto,Failed,2024-01-04 08:26:00
TXN004827,4,26,208.12,Credit Card,Failed,2024-01-04 08:27:00
TXN004828,1432,396,208.12,Credit Card,Pending,2024-01-04 08:28:00
TXN004829,264,338,208.12,Debit Card,Success,2024-01-04 08:29:00
TXN004830,4564,56,208.12,Debit Card,Failed,2024-01-04 08:30:00
TXN004831,252,371,208.12,Crypto,Failed,2024-01-04 08:31:00
TXN004832,4033,308,208.12,PayPal,Pending,2024-01-04 08:32:00
TXN004833,142,69,208.12,Credit Card,Pending,2024-01-04 08:33:00
TXN004834,1056,486,208.12,PayPal,Failed,2024-01-04 08:34:00
TXN004835,3162,82,208.12,Credit Card,Failed,2024-01-04 08:35:00
TXN004836,2823,236,208.12,PayPal,Pending,2024-01-04 08:36:00
TXN004837,373,151,208.12,PayPal,Success,2024-01-04 08:37:00
TXN004838,3928,405,208.12,Debit Card,Success,2024-01-04 08:38:00
TXN004839,3144,432,208.12,Crypto,Failed,2024-01-04 08:39:00
TXN004840,2183,251,208.12,Credit Card,Failed,2024-01-04 08:40:00
TXN004841,836,165,208.12,Bank Transfer,Pending,2024-01-04 08:41:00
TXN004842,2430,273,208.12,Bank Transfer,Success,2024-01-04 08:42:00
TXN004843,4479,242,208.12,Crypto,Failed,2024-01-04 08:43:00
TXN004844,4803,115,208.12,Debit Card,Failed,2024-01-04 08:44:00
TXN004845,1617,479,208.12,Credit Card,Success,2024-01-04 08:45:00
TXN004846,80,477,208.12,PayPal,Pending,2024-01-04 08:46:00
TXN004847,3616,106,208.12,Crypto,Success,2024-01-04 08:47:00
TXN004848,1284,215,208.12,PayPal,Failed,2024-01-04 08:48:00
TXN004849,3648,145,208.12,Bank Transfer,Success,2024-01-04 08:49:00
TXN004850,3210,143,208.12,PayPal,Pending,2024-01-04 08:50:00
TXN004851,2218,454,208.12,Credit Card,Success,2024-01-04 08:51:00
TXN004852,3052,468,208.12,Debit Card,Pending,2024-01-04 08:52:00
TXN004853,3401,114,208.12,Bank Transfer,Success,2024-01-04 08:53:00
TXN004854,3284,310,208.12,Crypto,Failed,2024-01-04 08:54:00
TXN004855,4737,409,208.12,Credit Card,Pending,2024-01-04 08:55:00
TXN004856,1898,412,208.12,Crypto,Success,2024-01-04 08:56:00
TXN004857,1295,77,208.12,Crypto,Failed,2024-01-04 08:57:00
TXN004858,3373,444,208.12,Debit Card,Pending,2024-01-04 08:58:00
TXN004859,4602,92,208.12,PayPal,Success,2024-01-04 08:59:00
TXN004860,1571,249,208.12,Debit Card,Success,2024-01-04 09:00:00
TXN004861,1952,167,208.12,Debit Card,Success,2024-01-04 09:01:00
TXN004862,784,491,208.12,Bank Transfer,Pending,2024-01-04 09:02:00
TXN004863,543,269,208.12,Credit Card,Failed,2024-01-04 09:03:00
TXN004864,3046,104,208.12,Credit Card,Pending,2024-01-04 09:04:00
TXN004865,1458,83,208.12,Bank Transfer,Pending,2024-01-04 09:05:00
TXN004866,4400,267,208.12,Bank Transfer,Pending,2024-01-04 09:06:00
TXN004867,2997,80,208.12,Debit Card,Pending,2024-01-04 09:07:00
TXN004868,4063,263,208.12,Credit Card,Success,2024-01-04 09:08:00
TXN004869,832,164,208.12,Credit Card,Pending,2024-01-04 09:09:00
TXN004870,2530,52,208.12,PayPal,Pending,2024-01-04 09:10:00
TXN004871,980,395,208.12,PayPal,Success,2024-01-04 09:11:00
TXN004872,1266,5,208.12,PayPal,Success,2024-01-04 09:12:00
TXN004873,4402,234,208.12,Crypto,Success,2024-01-04 09:13:00
TXN004874,2552,12,208.12,Debit Card,Success,2024-01-04 09:14:00
TXN004875,1034,151,208.12,Debit Card,Failed,2024-01-04 09:15:00
TXN004876,3764,494,208.12,Crypto,Failed,2024-01-04 09:16:00
TXN004877,4205,132,208.12,PayPal,Success,2024-01-04 09:17:00
TXN004878,794,79,208.12,Credit Card,Success,2024-01-04 09:18:00
TXN004879,3021,318,208.12,PayPal,Success,2024-01-04 09:19:00
TXN004880,741,37,208.12,Debit Card,Failed,2024-01-04 09:20:00
TXN004881,1429,471,208.12,PayPal,Success,2024-01-04 09:21:00
TXN004882,1483,395,208.12,Debit Card,Failed,2024-01-04 09:22:00
TXN004883,1577,368,208.12,PayPal,Pending,2024-01-04 09:23:00
TXN004884,3571,363,208.12,PayPal,Failed,2024-01-04 09:24:00
TXN004885,3368,143,208.12,Debit Card,Pending,2024-01-04 09:25:00
TXN004886,3014,42,208.12,Credit Card,Success,2024-01-04 09:26:00
TXN004887,2444,202,208.12,Bank Transfer,Failed,2024-01-04 09:27:00
TXN004888,3377,134,208.12,Credit Card,Failed,2024-01-04 09:28:00
TXN004889,4281,58,208.12,PayPal,Pending,2024-01-04 09:29:00
TXN004890,679,245,208.12,Debit Card,Pending,2024-01-04 09:30:00
TXN004891,1621,434,208.12,Credit Card,Pending,2024-01-04 09:31:00
TXN004892,954,310,208.12,Credit Card,Failed,2024-01-04 09:32:00
TXN004893,3421,171,208.12,Debit Card,Success,2024-01-04 09:33:00
TXN004894,291,375,208.12,Bank Transfer,Pending,2024-01-04 09:34:00
TXN004895,2068,257,208.12,PayPal,Pending,2024-01-04 09:35:00
TXN004896,1732,282,208.12,Credit Card,Pending,2024-01-04 09:36:00
TXN004897,2807,192,208.12,Credit Card,Failed,2024-01-04 09:37:00
TXN004898,3930,280,208.12,Bank Transfer,Failed,2024-01-04 09:38:00
TXN004899,658,129,208.12,Credit Card,Failed,2024-01-04 09:39:00
TXN004900,659,431,208.12,PayPal,Failed,2024-01-04 09:40:00
TXN004901,4740,174,208.12,Debit Card,Failed,2024-01-04 09:41:00
TXN004902,202,259,208.12,Bank Transfer,Pending,2024-01-04 09:42:00
TXN004903,1741,359,208.12,Bank Transfer,Success,2024-01-04 09:43:00
TXN004904,3188,347,208.12,Credit Card,Failed,2024-01-04 09:44:00
TXN004905,934,228,208.12,Credit Card,Failed,2024-01-04 09:45:00
TXN004906,989,108,208.12,Bank Transfer,Failed,2024-01-04 09:46:00
TXN004907,13,480,208.12,PayPal,Pending,2024-01-04 09:47:00
TXN004908,2019,332,208.12,Crypto,Success,2024-01-04 09:48:00
TXN004909,2874,47,208.12,Crypto,Pending,2024-01-04 09:49:00
TXN004910,4080,337,208.12,Bank Transfer,Failed,2024-01-04 09:50:00
TXN004911,206,217,208.12,Bank Transfer,Success,2024-01-04 09:51:00
TXN004912,195,275,208.12,Crypto,Success,2024-01-04 09:52:00
TXN004913,2364,133,208.12,Debit Card,Failed,2024-01-04 09:53:00
TXN004914,2990,106,208.12,PayPal,Success,2024-01-04 09:54:00
TXN004915,970,171,208.12,Credit Card,Pending,2024-01-04 09:55:00
TXN004916,2582,458,208.12,Debit Card,Failed,2024-01-04 09:56:00
TXN004917,454,245,208.12,Bank Transfer,Pending,2024-01-04 09:57:00
TXN004918,905,242,208.12,Bank Transfer,Success,2024-01-04 09:58:00
TXN004919,350,409,208.12,PayPal,Failed,2024-01-04 09:59:00
TXN004920,1279,55,208.12,Credit Card,Success,2024-01-04 10:00:00
TXN004921,1384,118,208.12,Crypto,Pending,2024-01-04 10:01:00
TXN004922,1046,119,208.12,Credit Card,Failed,2024-01-04 10:02:00
TXN004923,4356,300,208.12,PayPal,Success,2024-01-04 10:03:00
TXN004924,1678,496,208.12,Bank Transfer,Success,2024-01-04 10:04:00
TXN004925,4933,363,208.12,PayPal,Success,2024-01-04 10:05:00
TXN004926,2155,477,208.12,Credit Card,Success,2024-01-04 10:06:00
TXN004927,4783,439,208.12,Debit Card,Failed,2024-01-04 10:07:00
TXN004928,4751,75,208.12,Bank Transfer,Pending,2024-01-04 10:08:00
TXN004929,1988,442,208.12,Debit Card,Failed,2024-01-04 10:09:00
TXN004930,4670,397,208.12,Credit Card,Success,2024-01-04 10:10:00
TXN004931,3733,364,208.12,Debit Card,Success,2024-01-04 10:11:00
TXN004932,3602,273,208.12,Credit Card,Success,2024-01-04 10:12:00
TXN004933,2734,468,208.12,Debit Card,Pending,2024-01-04 10:13:00
TXN004934,3247,33,208.12,Bank Transfer,Failed,2024-01-04 10:14:00
TXN004935,1917,275,208.12,Crypto,Pending,2024-01-04 10:15:00
TXN004936,993,212,208.12,Credit Card,Failed,2024-01-04 10:16:00
TXN004937,1579,132,208.12,Bank Transfer,Failed,2024-01-04 10:17:00
TXN004938,62,168,208.12,Bank Transfer,Pending,2024-01-04 10:18:00
TXN004939,2461,27,208.12,PayPal,Pending,2024-01-04 10:19:00
TXN004940,593,199,208.12,Debit Card,Success,2024-01-04 10:20:00
TXN004941,778,484,208.12,Crypto,Pending,2024-01-04 10:21:00
TXN004942,4032,73,208.12,PayPal,Failed,2024-01-04 10:22:00
TXN004943,705,436,208.12,Bank Transfer,Success,2024-01-04 10:23:00
TXN004944,1473,234,208.12,PayPal,Failed,2024-01-04 10:24:00
TXN004945,2050,156,208.12,Crypto,Success,2024-01-04 10:25:00
TXN004946,1994,306,208.12,Bank Transfer,Failed,2024-01-04 10:26:00
TXN004947,3228,60,208.12,PayPal,Failed,2024-01-04 10:27:00
TXN004948,1188,227,208.12,PayPal,Failed,2024-01-04 10:28:00
TXN004949,2626,404,208.12,Debit Card,Failed,2024-01-04 10:29:00
TXN004950,2892,60,208.12,Credit Card,Failed,2024-01-04 10:30:00
TXN004951,3144,349,208.12,Crypto,Pending,2024-01-04 10:31:00
TXN004952,966,210,208.12,Bank Transfer,Pending,2024-01-04 10:32:00
TXN004953,3479,496,208.12,PayPal,Pending,2024-01-04 10:33:00
TXN004954,3199,320,208.12,Bank Transfer,Failed,2024-01-04 10:34:00
TXN004955,2902,123,208.12,PayPal,Success,2024-01-04 10:35:00
TXN004956,4639,418,208.12,Bank Transfer,Success,2024-01-04 10:36:00
TXN004957,1492,279,208.12,Credit Card,Pending,2024-01-04 10:37:00
TXN004958,2326,51,208.12,PayPal,Failed,2024-01-04 10:38:00
TXN004959,2548,265,208.12,Debit Card,Pending,2024-01-04 10:39:00
TXN004960,1874,476,208.12,Crypto,Pending,2024-01-04 10:40:00
TXN004961,1250,499,208.12,Crypto,Pending,2024-01-04 10:41:00
TXN004962,2169,275,208.12,Bank Transfer,Failed,2024-01-04 10:42:00
TXN004963,2053,281,208.12,PayPal,Failed,2024-01-04 10:43:00
TXN004964,4195,222,208.12,Debit Card,Success,2024-01-04 10:44:00
TXN004965,1081,343,208.12,Debit Card,Failed,2024-01-04 10:45:00
TXN004966,1431,259,208.12,Crypto,Pending,2024-01-04 10:46:00
TXN004967,4161,124,208.12,PayPal,Failed,2024-01-04 10:47:00
TXN004968,3135,60,208.12,Bank Transfer,Failed,2024-01-04 10:48:00
TXN004969,2627,296,208.12,Debit Card,Pending,2024-01-04 10:49:00
TXN004970,195,475,208.12,Debit Card,Failed,2024-01-04 10:50:00
TXN004971,2750,256,208.12,Crypto,Pending,2024-01-04 10:51:00
TXN004972,1747,367,208.12,Credit Card,Success,2024-01-04 10:52:00
TXN004973,2904,315,208.12,Crypto,Pending,2024-01-04 10:53:00
TXN004974,2314,111,208.12,Bank Transfer,Success,2024-01-04 10:54:00
TXN004975,893,27,208.12,Crypto,Pending,2024-01-04 10:55:00
TXN004976,2257,238,208.12,Crypto,Success,2024-01-04 10:56:00
TXN004977,1592,173,208.12,Debit Card,Success,2024-01-04 10:57:00
TXN004978,1884,18,208.12,Debit Card,Success,2024-01-04 10:58:00
TXN004979,4976,215,208.12,Bank Transfer,Success,2024-01-04 10:59:00
TXN004980,913,299,208.12,Crypto,Failed,2024-01-04 11:00:00
TXN004981,3438,299,208.12,Debit Card,Failed,2024-01-04 11:01:00
TXN004982,4418,389,208.12,PayPal,Pending,2024-01-04 11:02:00
TXN004983,98,174,208.12,Bank Transfer,Pending,2024-01-04 11:03:00
TXN004984,3295,196,208.12,Credit Card,Pending,2024-01-04 11:04:00
TXN004985,2304,500,208.12,PayPal,Failed,2024-01-04 11:05:00
TXN004986,2473,215,208.12,PayPal,Failed,2024-01-04 11:06:00
TXN004987,4083,326,208.12,Debit Card,Failed,2024-01-04 11:07:00
TXN004988,4781,256,208.12,PayPal,Success,2024-01-04 11:08:00
TXN004989,647,232,208.12,Bank Transfer,Pending,2024-01-04 11:09:00
TXN004990,4671,354,208.12,Crypto,Failed,2024-01-04 11:10:00
TXN004991,263,229,208.12,Crypto,Failed,2024-01-04 11:11:00
TXN004992,2729,20,208.12,Debit Card,Pending,2024-01-04 11:12:00
TXN004993,1925,196,208.12,Crypto,Failed,2024-01-04 11:13:00
TXN004994,2229,481,208.12,PayPal,Success,2024-01-04 11:14:00
TXN004995,2689,143,208.12,PayPal,Success,2024-01-04 11:15:00
TXN004996,591,449,208.12,Crypto,Failed,2024-01-04 11:16:00
TXN004997,2599,27,208.12,Credit Card,Success,2024-01-04 11:17:00
TXN004998,4416,270,208.12,Bank Transfer,Failed,2024-01-04 11:18:00
TXN004999,4941,417,208.12,Bank Transfer,Pending,2024-01-04 11:19:00
TXN005000,3831,459,208.12,Debit Card,Pending,2024-01-04 11:20:00
TXN005001,2556,393,208.12,Bank Transfer,Pending,2024-01-04 11:21:00
TXN005002,2516,312,208.12,Bank Transfer,Success,2024-01-04 11:22:00
TXN005003,2235,116,208.12,PayPal,Failed,2024-01-04 11:23:00
TXN005004,3978,189,208.12,PayPal,Pending,2024-01-04 11:24:00
TXN005005,4196,361,208.12,Debit Card,Failed,2024-01-04 11:25:00
TXN005006,1853,388,208.12,Debit Card,Success,2024-01-04 11:26:00
TXN005007,4103,500,208.12,Credit Card,Success,2024-01-04 11:27:00
TXN005008,1470,250,208.12,Bank Transfer,Failed,2024-01-04 11:28:00
TXN005009,4271,73,208.12,Debit Card,Success,2024-01-04 11:29:00
TXN005010,813,191,208.12,Credit Card,Pending,2024-01-04 11:30:00
TXN005011,3121,423,208.12,Crypto,Failed,2024-01-04 11:31:00
TXN005012,3984,321,208.12,Crypto,Failed,2024-01-04 11:32:00
TXN005013,4263,52,208.12,Crypto,Failed,2024-01-04 11:33:00
TXN005014,1990,264,208.12,Bank Transfer,Failed,2024-01-04 11:34:00
TXN005015,1546,417,208.12,Debit Card,Success,2024-01-04 11:35:00
TXN005016,4008,327,208.12,Bank Transfer,Pending,2024-01-04 11:36:00
TXN005017,1129,357,208.12,Bank Transfer,Failed,2024-01-04 11:37:00
TXN005018,1600,261,208.12,Credit Card,Failed,2024-01-04 11:38:00
TXN005019,576,46,208.12,Credit Card,Success,2024-01-04 11:39:00
TXN005020,3958,286,208.12,Debit Card,Pending,2024-01-04 11:40:00
TXN005021,212,380,208.12,Debit Card,Failed,2024-01-04 11:41:00
TXN005022,4967,33,208.12,Debit Card,Failed,2024-01-04 11:42:00
TXN005023,701,92,208.12,PayPal,Success,2024-01-04 11:43:00
TXN005024,4909,209,208.12,Crypto,Failed,2024-01-04 11:44:00
TXN005025,4808,399,208.12,Crypto,Pending,2024-01-04 11:45:00
TXN005026,1443,466,208.12,Debit Card,Failed,2024-01-04 11:46:00
TXN005027,177,416,208.12,Bank Transfer,Success,2024-01-04 11:47:00
TXN005028,4771,66,208.12,Bank Transfer,Success,2024-01-04 11:48:00
TXN005029,3855,474,208.12,PayPal,Pending,2024-01-04 11:49:00
TXN005030,426,22,208.12,Debit Card,Pending,2024-01-04 11:50:00
TXN005031,2815,128,208.12,Crypto,Pending,2024-01-04 11:51:00
TXN005032,4148,67,208.12,PayPal,Failed,2024-01-04 11:52:00
TXN005033,674,297,208.12,Debit Card,Failed,2024-01-04 11:53:00
TXN005034,4686,472,208.12,Debit Card,Success,2024-01-04 11:54:00
TXN005035,1553,124,208.12,Debit Card,Pending,2024-01-04 11:55:00
TXN005036,4226,480,208.12,Credit Card,Pending,2024-01-04 11:56:00
TXN005037,4524,214,208.12,Crypto,Success,2024-01-04 11:57:00
TXN005038,12,290,208.12,Credit Card,Success,2024-01-04 11:58:00
TXN005039,132,160,208.12,Debit Card,Pending,2024-01-04 11:59:00
TXN005040,747,103,208.12,Bank Transfer,Success,2024-01-04 12:00:00
TXN005041,3708,427,208.12,Crypto,Success,2024-01-04 12:01:00
TXN005042,4560,290,208.12,Credit Card,Success,2024-01-04 12:02:00
TXN005043,1661,370,208.12,Bank Transfer,Failed,2024-01-04 12:03:00
TXN005044,4604,148,208.12,Bank Transfer,Pending,2024-01-04 12:04:00
TXN005045,4759,338,208.12,Credit Card,Success,2024-01-04 12:05:00
TXN005046,2351,257,208.12,Debit Card,Pending,2024-01-04 12:06:00
TXN005047,4175,87,208.12,Debit Card,Failed,2024-01-04 12:07:00
TXN005048,4073,311,208.12,PayPal,Failed,2024-01-04 12:08:00
TXN005049,1803,248,208.12,Credit Card,Failed,2024-01-04 12:09:00
TXN005050,53,47,208.12,PayPal,Success,2024-01-04 12:10:00
TXN005051,1974,394,208.12,PayPal,Pending,2024-01-04 12:11:00
TXN005052,321,73,208.12,Bank Transfer,Pending,2024-01-04 12:12:00
TXN005053,3004,489,208.12,Credit Card,Pending,2024-01-04 12:13:00
TXN005054,1375,173,208.12,PayPal,Failed,2024-01-04 12:14:00
TXN005055,1140,487,208.12,Crypto,Failed,2024-01-04 12:15:00
TXN005056,979,452,208.12,Crypto,Pending,2024-01-04 12:16:00
TXN005057,2544,54,208.12,Credit Card,Success,2024-01-04 12:17:00
TXN005058,3148,292,208.12,Crypto,Failed,2024-01-04 12:18:00
TXN005059,1844,326,208.12,Crypto,Failed,2024-01-04 12:19:00
TXN005060,217,71,208.12,Credit Card,Success,2024-01-04 12:20:00
TXN005061,3539,430,208.12,Debit Card,Failed,2024-01-04 12:21:00
TXN005062,2945,76,208.12,Debit Card,Pending,2024-01-04 12:22:00
TXN005063,905,124,208.12,PayPal,Pending,2024-01-04 12:23:00
TXN005064,4968,338,208.12,Bank Transfer,Failed,2024-01-04 12:24:00
TXN005065,136,325,208.12,Debit Card,Failed,2024-01-04 12:25:00
TXN005066,1226,472,208.12,Credit Card,Pending,2024-01-04 12:26:00
TXN005067,2922,255,208.12,Crypto,Failed,2024-01-04 12:27:00
TXN005068,739,368,208.12,Crypto,Pending,2024-01-04 12:28:00
TXN005069,664,57,208.12,Credit Card,Success,2024-01-04 12:29:00
TXN005070,2007,458,208.12,Debit Card,Pending,2024-01-04 12:30:00
TXN005071,1181,48,208.12,Debit Card,Failed,2024-01-04 12:31:00
TXN005072,2337,270,208.12,Credit Card,Success,2024-01-04 12:32:00
TXN005073,4301,33,208.12,Credit Card,Failed,2024-01-04 12:33:00
TXN005074,1755,212,208.12,Crypto,Pending,2024-01-04 12:34:00
TXN005075,2590,213,208.12,Debit Card,Failed,2024-01-04 12:35:00
TXN005076,3233,421,208.12,Crypto,Pending,2024-01-04 12:36:00
TXN005077,2712,40,208.12,Bank Transfer,Pending,2024-01-04 12:37:00
TXN005078,1047,415,208.12,Bank Transfer,Failed,2024-01-04 12:38:00
TXN005079,4109,376,208.12,Bank Transfer,Success,2024-01-04 12:39:00
TXN005080,1488,97,208.12,Bank Transfer,Failed,2024-01-04 12:40:00
TXN005081,1744,487,208.12,Debit Card,Failed,2024-01-04 12:41:00
TXN005082,1289,479,208.12,Debit Card,Pending,2024-01-04 12:42:00
TXN005083,3180,468,208.12,Credit Card,Failed,2024-01-04 12:43:00
TXN005084,1477,373,208.12,Bank Transfer,Success,2024-01-04 12:44:00
TXN005085,3494,468,208.12,Debit Card,Pending,2024-01-04 12:45:00
TXN005086,1883,369,208.12,Crypto,Failed,2024-01-04 12:46:00
TXN005087,2198,298,208.12,Credit Card,Success,2024-01-04 12:47:00
TXN005088,1553,333,208.12,PayPal,Pending,2024-01-04 12:48:00
TXN005089,4719,494,208.12,Bank Transfer,Pending,2024-01-04 12:49:00
TXN005090,127,149,208.12,Credit Card,Pending,2024-01-04 12:50:00
TXN005091,3266,362,208.12,Crypto,Failed,2024-01-04 12:51:00
TXN005092,3477,368,208.12,Debit Card,Failed,2024-01-04 12:52:00
TXN005093,311,231,208.12,Bank Transfer,Failed,2024-01-04 12:53:00
TXN005094,2439,237,208.12,Debit Card,Failed,2024-01-04 12:54:00
TXN005095,2372,389,208.12,Debit Card,Failed,2024-01-04 12:55:00
TXN005096,3281,343,208.12,Debit Card,Failed,2024-01-04 12:56:00
TXN005097,3352,485,208.12,PayPal,Pending,2024-01-04 12:57:00
TXN005098,762,399,208.12,Credit Card,Pending,2024-01-04 12:58:00
TXN005099,3137,379,208.12,Crypto,Success,2024-01-04 12:59:00
TXN005100,2892,52,208.12,Credit Card,Failed,2024-01-04 13:00:00
TXN005101,1086,280,208.12,Bank Transfer,Failed,2024-01-04 13:01:00
TXN005102,253,211,208.12,Debit Card,Success,2024-01-04 13:02:00
TXN005103,4029,490,208.12,Crypto,Success,2024-01-04 13:03:00
TXN005104,2735,469,208.12,Debit Card,Pending,2024-01-04 13:04:00
TXN005105,374,386,208.12,Debit Card,Success,2024-01-04 13:05:00
TXN005106,1868,63,208.12,Debit Card,Failed,2024-01-04 13:06:00
